# Well(3,2), Well(4,4), Well(9,3)
8.111169,250.000000,25.178274
8.078882,250.000000,25.125437
8.047645,250.000000,25.074327
8.017427,250.000000,25.024887
7.988192,250.000000,24.977064
7.959910,250.000000,24.930806
7.932549,250.000000,24.886061
7.906080,250.000000,24.842781
7.880474,250.000000,24.800919
7.855702,250.000000,24.760428
7.831739,250.000000,24.721264
7.808557,250.000000,24.683384
7.786131,250.000000,24.646746
7.764438,250.000000,24.611311
7.743452,250.000000,24.577040
7.723152,250.000000,24.543894
7.703514,250.000000,24.511838
7.684518,250.000000,24.480836
7.666143,250.000000,24.450854
7.648368,250.000000,24.421859
7.631175,250.000000,24.393819
7.614544,250.000000,24.366703
7.598457,250.000000,24.340482
7.582896,250.000000,24.315126
7.567845,250.000000,24.290608
7.553286,250.000000,24.266900
7.539205,250.000000,24.243977
7.525585,250.000000,24.221812
7.512411,250.000000,24.200382
7.499670,250.000000,24.179662
7.487346,250.000000,24.159630
7.475427,250.000000,24.140263
7.463900,250.000000,24.121541
7.452750,250.000000,24.103441
7.441968,250.000000,24.085945
7.431540,250.000000,24.069032
7.421454,250.000000,24.052684
7.411701,250.000000,24.036883
7.402269,250.000000,24.021610
7.393147,250.000000,24.006849
7.384326,250.000000,23.992584
7.375796,250.000000,23.978797
7.367547,250.000000,23.965475
7.359571,250.000000,23.952602
7.351858,250.000000,23.940163
7.344400,250.000000,23.928144
7.337189,250.000000,23.916533
7.330216,250.000000,23.905315
7.323474,250.000000,23.894479
7.316956,250.000000,23.884011
7.310654,250.000000,23.873900
7.304561,250.000000,23.864135
7.298670,250.000000,23.854704
7.292975,250.000000,23.845596
7.287469,250.000000,23.836802
7.282147,250.000000,23.828311
7.277002,250.000000,23.820114
7.272028,250.000000,23.812200
7.267220,250.000000,23.804561
7.262574,250.000000,23.797189
7.258082,250.000000,23.790073
7.253741,250.000000,23.783207
7.249545,250.000000,23.776583
7.245490,250.000000,23.770191
7.241571,250.000000,23.764026
7.237783,250.000000,23.758080
7.234123,250.000000,23.752345
7.230587,250.000000,23.746816
7.227169,250.000000,23.741484
7.223868,250.000000,23.736345
7.220677,250.000000,23.731392
7.217595,250.000000,23.726619
7.214617,250.000000,23.722020
7.211740,250.000000,23.717590
7.208961,250.000000,23.713324
7.206277,250.000000,23.709215
7.203684,250.000000,23.705260
7.201180,250.000000,23.701452
7.198762,250.000000,23.697789
7.196426,250.000000,23.694264
7.194171,250.000000,23.690874
7.191993,250.000000,23.687614
7.189890,250.000000,23.684480
7.187860,250.000000,23.681469
7.185900,250.000000,23.678575
7.184008,250.000000,23.675797
7.182181,250.000000,23.673129
7.180418,250.000000,23.670569
7.178717,250.000000,23.668113
7.177075,250.000000,23.665757
7.175491,250.000000,23.663499
7.173963,250.000000,23.661336
7.172488,250.000000,23.659265
7.171066,250.000000,23.657282
7.169693,250.000000,23.655385
7.168370,250.000000,23.653571
7.167094,250.000000,23.651838
7.165863,250.000000,23.650183
7.164677,250.000000,23.648604
7.163533,250.000000,23.647098
7.162431,250.000000,23.645663
7.161368,250.000000,23.644298
7.160344,250.000000,23.642999
7.159358,250.000000,23.641764
7.158408,250.000000,23.640593
7.157492,250.000000,23.639482
7.156611,250.000000,23.638430
7.155762,250.000000,23.637436
7.154945,250.000000,23.636496
7.154158,250.000000,23.635611
7.153401,250.000000,23.634777
7.152673,250.000000,23.633994
7.151972,250.000000,23.633260
7.151299,250.000000,23.632574
7.150651,250.000000,23.631934
7.150028,250.000000,23.631338
7.149429,250.000000,23.630786
7.148854,250.000000,23.630275
7.148302,250.000000,23.629806
7.147771,250.000000,23.629376
7.147262,250.000000,23.628985
7.146773,250.000000,23.628631
7.146304,250.000000,23.628313
7.145854,250.000000,23.628031
7.145423,250.000000,23.627783
7.145010,250.000000,23.627567
7.144614,250.000000,23.627385
7.144235,250.000000,23.627233
7.143872,250.000000,23.627112
7.143525,250.000000,23.627020
7.143193,250.000000,23.626958
7.142875,250.000000,23.626923
7.142572,250.000000,23.626915
7.142283,250.000000,23.626934
7.142007,250.000000,23.626978
7.141743,250.000000,23.627048
0.000000,0.000000,0.000000
